address,current_name,qualified_name,module,tier,size,queue_order,status,attempts,qwen_result,checker_result,asm_result,source_candidate,started_at,finished_at,duration_seconds,failure_reason,checker_summary,next_retry_at,updated_at
0x002EA004,SetListener,app::tool::MenuWindow::SetListener,static.crs,0,8,943,SEMANTIC,1,analysis/reagent/candidates/0x002EA004/attempt-1.cpp,PASS,NOT_TESTED_UNINTEGRATED,analysis/reagent/candidates/0x002EA004/attempt-1.cpp,2026-08-30T21:43:13+00:00,2026-08-30T21:43:22+00:00,9.329814910888672,Staged only: Phase 4A policy requires compile and ASM_MATCH before promotion,The reversed code matches the Ghidra logic exactly: same write to offset 0x154 with the same 4-byte value and no missing control flow.,,2026-08-31T05:46:52+00:00
0x002EBBDC,SetListener,app::tool::PaneListView::SetListener,static.crs,0,8,944,SEMANTIC,1,analysis/reagent/candidates/0x002EBBDC/attempt-1.cpp,PASS,NOT_TESTED_UNINTEGRATED,analysis/reagent/candidates/0x002EBBDC/attempt-1.cpp,2026-08-30T21:43:22+00:00,2026-08-30T21:43:32+00:00,10.223726272583008,Staged only: Phase 4A policy requires compile and ASM_MATCH before promotion,The reversed code matches the Ghidra logic: it stores the listener value at `this + 0x90` with no extra control flow.,,2026-08-31T05:46:52+00:00
0x002F3234,CursorMoveTo,app::tool::TwoButtonsView::CursorMoveTo,static.crs,0,8,945,SKIPPED_UNSAFE,0,,,,,,,0.0,NONTERMINAL_SHORT_BODY,,,2026-08-31T05:46:52+00:00
0x00326894,SetBillboardRotation,gfl2::renderingengine::scenegraph::instance::DrawableNode::SetBillboardRotation,static.crs,0,8,946,SKIPPED_UNSAFE,0,,,,,,,0.0,NONTERMINAL_SHORT_BODY,,,2026-08-31T05:46:52+00:00
0x00333AD4,AddDrawEnv,gfl2::renderingengine::renderer::RenderingPipeLine::SceneRenderPath::AddDrawEnv,static.crs,0,8,947,SKIPPED_UNSAFE,0,,,,,,,0.0,NONTERMINAL_SHORT_BODY,,,2026-08-31T05:46:52+00:00
0x00337750,SetBlurScale,gfl2::renderingengine::renderer::util::DofRenderPath::SetBlurScale,static.crs,0,8,948,SEMANTIC,1,analysis/reagent/candidates/0x00337750/attempt-1.cpp,PASS,NOT_TESTED_UNINTEGRATED,analysis/reagent/candidates/0x00337750/attempt-1.cpp,2026-08-30T21:43:32+00:00,2026-08-30T21:43:42+00:00,9.6574547290802,Staged only: Phase 4A policy requires compile and ASM_MATCH before promotion,The reversed function matches the Ghidra logic: it writes the 4-byte parameter to `this + 8`.,,2026-08-31T05:46:52+00:00
0x00340F08,Initialize,gfl2::fs::BinLinkerAccessor::Initialize,static.crs,0,8,949,SEMANTIC,1,analysis/reagent/candidates/0x00340F08/attempt-1.cpp,PASS,NOT_TESTED_UNINTEGRATED,analysis/reagent/candidates/0x00340F08/attempt-1.cpp,2026-08-30T21:43:42+00:00,2026-08-30T21:43:51+00:00,9.005779027938843,Staged only: Phase 4A policy requires compile and ASM_MATCH before promotion,The reversed function matches the Ghidra logic exactly.,,2026-08-31T05:46:52+00:00
0x00340F10,BinLinkerAccessor,gfl2::fs::BinLinkerAccessor::BinLinkerAccessor,static.crs,0,8,950,SEMANTIC,1,analysis/reagent/candidates/0x00340F10/attempt-1.cpp,PASS,NOT_TESTED_UNINTEGRATED,analysis/reagent/candidates/0x00340F10/attempt-1.cpp,2026-08-30T21:43:51+00:00,2026-08-30T21:44:00+00:00,8.593266248703003,Staged only: Phase 4A policy requires compile and ASM_MATCH before promotion,The reversed constructor matches the Ghidra logic exactly: it stores the 4-byte parameter into `this` and returns.,,2026-08-31T05:46:52+00:00
0x00345270,SetRepeatParam,gfl2::ui::Device::SetRepeatParam,static.crs,0,8,951,SKIPPED_UNSAFE,0,,,,,,,0.0,NONTERMINAL_SHORT_BODY,,,2026-08-31T05:46:52+00:00
0x0034A0B0,GetBackBuffer_,gfl2::gfx::ctr::CTRGL::GetBackBuffer_,static.crs,0,8,952,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x0034AE20,GetDepthStencilBuffer_,gfl2::gfx::ctr::CTRGL::GetDepthStencilBuffer_,static.crs,0,8,953,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x00350C84,SetAnimeFrame,gfl2::lyt::LytWk::SetAnimeFrame,static.crs,0,8,954,SEMANTIC,1,analysis/reagent/candidates/0x00350C84/attempt-1.cpp,PASS,NOT_TESTED_UNINTEGRATED,analysis/reagent/candidates/0x00350C84/attempt-1.cpp,2026-08-30T21:44:00+00:00,2026-08-30T21:44:09+00:00,9.248230457305908,Staged only: Phase 4A policy requires compile and ASM_MATCH before promotion,Reversed code matches the Ghidra decompilation exactly.,,2026-08-31T05:46:52+00:00
0x00358200,DeleteHeap,gfl2::heap::Manager::DeleteHeap,static.crs,0,8,955,SKIPPED_UNSAFE,0,,,,,,,0.0,NONTERMINAL_SHORT_BODY,,,2026-08-31T05:46:52+00:00
0x003BFB94,HangulComposer,print::HangulComposer::HangulComposer,static.crs,0,8,956,SEMANTIC,1,analysis/reagent/candidates/0x003BFB94/attempt-1.cpp,PASS,NOT_TESTED_UNINTEGRATED,analysis/reagent/candidates/0x003BFB94/attempt-1.cpp,2026-08-30T21:44:09+00:00,2026-08-30T21:44:18+00:00,8.937795639038086,Staged only: Phase 4A policy requires compile and ASM_MATCH before promotion,The reversed constructor matches the Ghidra logic exactly.,,2026-08-31T05:46:52+00:00
0x003C15D4,SetWordSetLoader,print::WordSet::SetWordSetLoader,static.crs,0,8,957,SEMANTIC,1,analysis/reagent/candidates/0x003C15D4/attempt-1.cpp,PASS,NOT_TESTED_UNINTEGRATED,analysis/reagent/candidates/0x003C15D4/attempt-1.cpp,2026-08-30T21:44:45+00:00,2026-08-30T21:44:55+00:00,9.82597017288208,Staged only: Phase 4A policy requires compile and ASM_MATCH before promotion,The reversed function matches the Ghidra logic exactly.,,2026-08-31T05:46:52+00:00
0x003C1A6C,SetRegisterMonsName,app::util::G2DUtil::SetRegisterMonsName,static.crs,0,8,958,SKIPPED_UNSAFE,0,,,,,,,0.0,NONTERMINAL_SHORT_BODY,,,2026-08-31T05:46:52+00:00
0x003CF198,RegistRecvListener,NetApp::NBR::NBRNet::RegistRecvListener,static.crs,0,8,959,SEMANTIC,1,analysis/reagent/candidates/0x003CF198/attempt-1.cpp,PASS,NOT_TESTED_UNINTEGRATED,analysis/reagent/candidates/0x003CF198/attempt-1.cpp,2026-08-30T21:44:55+00:00,2026-08-30T21:45:04+00:00,8.24573564529419,Staged only: Phase 4A policy requires compile and ASM_MATCH before promotion,The reversed function matches the Ghidra logic exactly.,,2026-08-31T05:46:52+00:00
0x003D6E6C,RegistMigrationListener,NetLib::P2P::P2pConnectionManager::RegistMigrationListener,static.crs,0,8,960,SEMANTIC,1,analysis/reagent/candidates/0x003D6E6C/attempt-1.cpp,PASS,NOT_TESTED_UNINTEGRATED,analysis/reagent/candidates/0x003D6E6C/attempt-1.cpp,2026-08-30T21:45:04+00:00,2026-08-30T21:45:16+00:00,12.540898084640503,Staged only: Phase 4A policy requires compile and ASM_MATCH before promotion,The reversed function matches the Ghidra logic: it performs a single 4-byte assignment to the migration listener field and returns.,,2026-08-31T05:46:52+00:00
0x003D8C7C,SetPGLConnectorListener,NetLib::Pgl::PGLConnector::SetPGLConnectorListener,static.crs,0,8,961,SEMANTIC,1,analysis/reagent/candidates/0x003D8C7C/attempt-1.cpp,PASS,NOT_TESTED_UNINTEGRATED,analysis/reagent/candidates/0x003D8C7C/attempt-1.cpp,2026-08-30T21:45:16+00:00,2026-08-30T21:45:27+00:00,10.74680757522583,Staged only: Phase 4A policy requires compile and ASM_MATCH before promotion,The reversed function matches the Ghidra logic exactly: it stores the parameter into the listener field with no extra behavior.,,2026-08-31T05:46:52+00:00
0x003DF5D8,RegistForceDisconnectListener,NetLib::Error::NijiNetworkErrorManager::RegistForceDisconnectListener,static.crs,0,8,962,REJECTED,1,analysis/reagent/candidates/0x003DF5D8/attempt-1.cpp,FAIL,PASS,analysis/reagent/candidates/0x003DF5D8/attempt-1.cpp,2026-08-30T21:45:27+00:00,2026-08-30T21:45:42+00:00,15.333955764770508,Checker or objective verifier rejected the generated candidate,"The assignment matches the decompiled logic, but the pointer arithmetic is not byte-accurate C++ and the raw offset is not mapped to a named member.",,2026-08-31T05:46:52+00:00
0x003E058C,SetSerialCode,NetLib::Delivery::DeliveryManager::SetSerialCode,static.crs,0,8,963,SEMANTIC,1,analysis/reagent/candidates/0x003E058C/attempt-1.cpp,PASS,NOT_TESTED_UNINTEGRATED,analysis/reagent/candidates/0x003E058C/attempt-1.cpp,2026-08-30T21:45:42+00:00,2026-08-30T21:45:53+00:00,11.004156112670898,Staged only: Phase 4A policy requires compile and ASM_MATCH before promotion,Directly matches the Ghidra write to `this + 0x88` with a single field assignment.,,2026-08-31T05:46:52+00:00
0x003E0660,SetRecvListener,NetLib::Delivery::DeliveryManager::SetRecvListener,static.crs,0,8,964,SEMANTIC,1,analysis/reagent/candidates/0x003E0660/attempt-1.cpp,PASS,NOT_TESTED_UNINTEGRATED,analysis/reagent/candidates/0x003E0660/attempt-1.cpp,2026-08-30T21:45:54+00:00,2026-08-30T21:46:03+00:00,9.051772594451904,Staged only: Phase 4A policy requires compile and ASM_MATCH before promotion,The reversed function matches the Ghidra logic exactly: same write to `this + 0x1c` and no additional behavior.,,2026-08-31T05:46:52+00:00
0x003E0668,SetSendListener,NetLib::Delivery::DeliveryManager::SetSendListener,static.crs,0,8,965,SEMANTIC,1,analysis/reagent/candidates/0x003E0668/attempt-1.cpp,PASS,NOT_TESTED_UNINTEGRATED,analysis/reagent/candidates/0x003E0668/attempt-1.cpp,2026-08-30T21:46:03+00:00,2026-08-30T21:46:11+00:00,8.825095415115356,Staged only: Phase 4A policy requires compile and ASM_MATCH before promotion,Matches the Ghidra logic exactly: same this-relative write at offset 0x18 and no missing control flow.,,2026-08-31T05:46:52+00:00
0x003E5444,AddSheneCamera,System::ModelRenderPath::AddSheneCamera,static.crs,0,8,966,REJECTED,1,analysis/reagent/candidates/0x003E5444/attempt-1.cpp,FAIL,PASS,analysis/reagent/candidates/0x003E5444/attempt-1.cpp,2026-08-30T21:46:11+00:00,2026-08-30T21:46:32+00:00,20.29259204864502,Checker or objective verifier rejected the generated candidate,"The store target is not expressed with byte-accurate pointer arithmetic, so the reversed code does not faithfully match the Ghidra offset semantics.",,2026-08-31T05:46:52+00:00
0x003FD8BC,SetCommunityListener,gflnet2::nex::NexMatchMakingClient::SetCommunityListener,static.crs,0,8,967,SEMANTIC,1,analysis/reagent/candidates/0x003FD8BC/attempt-1.cpp,PASS,NOT_TESTED_UNINTEGRATED,analysis/reagent/candidates/0x003FD8BC/attempt-1.cpp,2026-08-30T21:46:32+00:00,2026-08-30T21:46:41+00:00,9.461558818817139,Staged only: Phase 4A policy requires compile and ASM_MATCH before promotion,"The reversed code matches the Ghidra logic: it stores the input value at this->community_listener, corresponding to offset 0x1c.",,2026-08-31T05:46:52+00:00
0x0040D104,SetAspectRatio,poke_3d::model::BaseCamera::SetAspectRatio,static.crs,0,8,968,SEMANTIC,1,analysis/reagent/candidates/0x0040D104/attempt-1.cpp,PASS,NOT_TESTED_UNINTEGRATED,analysis/reagent/candidates/0x0040D104/attempt-1.cpp,2026-08-30T21:46:42+00:00,2026-08-30T21:46:59+00:00,17.51507306098938,Staged only: Phase 4A policy requires compile and ASM_MATCH before promotion,The reversed function matches the Ghidra logic exactly for this simple field assignment.,,2026-08-31T05:46:52+00:00
0x0040D2D4,SetAnimationFrame,poke_3d::model::BaseCamera::SetAnimationFrame,static.crs,0,8,969,SEMANTIC,1,analysis/reagent/candidates/0x0040D2D4/attempt-1.cpp,PASS,NOT_TESTED_UNINTEGRATED,analysis/reagent/candidates/0x0040D2D4/attempt-1.cpp,2026-08-30T21:46:59+00:00,2026-08-30T21:47:16+00:00,16.841683387756348,Staged only: Phase 4A policy requires compile and ASM_MATCH before promotion,The reversed function matches the Ghidra logic: a single 4-byte write to the camera object at the animationFrame field.,,2026-08-31T05:46:52+00:00
0x0040D490,SetAnimationStepFrame,poke_3d::model::BaseCamera::SetAnimationStepFrame,static.crs,0,8,970,SEMANTIC,1,analysis/reagent/candidates/0x0040D490/attempt-1.cpp,PASS,NOT_TESTED_UNINTEGRATED,analysis/reagent/candidates/0x0040D490/attempt-1.cpp,2026-08-30T21:47:16+00:00,2026-08-30T21:47:27+00:00,10.505098342895508,Staged only: Phase 4A policy requires compile and ASM_MATCH before promotion,The reversed function matches the single Ghidra store at offset 0x24 with no missing logic.,,2026-08-31T05:46:52+00:00
0x0040D498,SetLocalAnimationScale,poke_3d::model::BaseCamera::SetLocalAnimationScale,static.crs,0,8,971,SEMANTIC,1,analysis/reagent/candidates/0x0040D498/attempt-1.cpp,PASS,NOT_TESTED_UNINTEGRATED,analysis/reagent/candidates/0x0040D498/attempt-1.cpp,2026-08-30T21:47:27+00:00,2026-08-30T21:47:36+00:00,9.822921991348267,Staged only: Phase 4A policy requires compile and ASM_MATCH before promotion,"The reversed function matches the Ghidra logic exactly, including the single store to offset 0x6c.",,2026-08-31T05:46:52+00:00
0x0040D5BC,SetFar,poke_3d::model::BaseCamera::SetFar,static.crs,0,8,972,REJECTED,1,analysis/reagent/candidates/0x0040D5BC/attempt-1.cpp,FAIL,PASS,analysis/reagent/candidates/0x0040D5BC/attempt-1.cpp,2026-08-30T21:47:36+00:00,2026-08-30T21:47:46+00:00,9.847947835922241,Checker or objective verifier rejected the generated candidate,"The write target is correct in effect, but the reversed code must explicitly map to offset 0xA8 to match the binary.",,2026-08-31T05:46:52+00:00
0x0040D5C4,SetFovy,poke_3d::model::BaseCamera::SetFovy,static.crs,0,8,973,REJECTED,1,analysis/reagent/candidates/0x0040D5C4/attempt-1.cpp,FAIL,PASS,analysis/reagent/candidates/0x0040D5C4/attempt-1.cpp,2026-08-30T21:47:46+00:00,2026-08-30T21:48:00+00:00,13.757212162017822,Checker or objective verifier rejected the generated candidate,"Logic matches, but the reconstruction does not satisfy the required member/offset mapping and signature form.",,2026-08-31T05:46:52+00:00
0x0040D5CC,SetNear,poke_3d::model::BaseCamera::SetNear,static.crs,0,8,974,SEMANTIC,1,analysis/reagent/candidates/0x0040D5CC/attempt-1.cpp,PASS,NOT_TESTED_UNINTEGRATED,analysis/reagent/candidates/0x0040D5CC/attempt-1.cpp,2026-08-30T21:48:00+00:00,2026-08-30T21:48:15+00:00,14.949719905853271,Staged only: Phase 4A policy requires compile and ASM_MATCH before promotion,The reversed function matches the decompiled logic: it stores the 4-byte argument into the `near` field at the expected offset.,,2026-08-31T05:46:52+00:00
0x0040DD54,SetupRandomFuc,poke_3d::model::CharaModel::SetupRandomFuc,static.crs,0,8,975,SEMANTIC,1,analysis/reagent/candidates/0x0040DD54/attempt-1.cpp,PASS,NOT_TESTED_UNINTEGRATED,analysis/reagent/candidates/0x0040DD54/attempt-1.cpp,2026-08-30T21:48:15+00:00,2026-08-30T21:48:25+00:00,10.157773733139038,Staged only: Phase 4A policy requires compile and ASM_MATCH before promotion,"The reversed function matches the Ghidra logic exactly, including the single write to offset `0x110` and no extra control flow.",,2026-08-31T05:46:52+00:00
0x004100F4,SetEnabledAmbientColor,poke_3d::model::PokemonModel::SetEnabledAmbientColor,static.crs,0,8,976,SEMANTIC,1,analysis/reagent/candidates/0x004100F4/attempt-1.cpp,PASS,NOT_TESTED_UNINTEGRATED,analysis/reagent/candidates/0x004100F4/attempt-1.cpp,2026-08-30T21:48:25+00:00,2026-08-30T21:48:36+00:00,10.29268217086792,Staged only: Phase 4A policy requires compile and ASM_MATCH before promotion,The reversed function matches the Ghidra logic: a single 4-byte write to this+0x2cc with no extra control flow.,,2026-08-31T05:46:52+00:00
0x0041178C,SetupRandomFunc,poke_3d::model::CharaModelFactory::SetupRandomFunc,static.crs,0,8,977,SEMANTIC,1,analysis/reagent/candidates/0x0041178C/attempt-1.cpp,PASS,NOT_TESTED_UNINTEGRATED,analysis/reagent/candidates/0x0041178C/attempt-1.cpp,2026-08-30T21:48:36+00:00,2026-08-30T21:48:48+00:00,12.119952917098999,Staged only: Phase 4A policy requires compile and ASM_MATCH before promotion,The reverse matches the Ghidra logic exactly: it stores the parameter at this+0x18 with no extra behavior.,,2026-08-31T05:46:52+00:00
0x00417920,SetAnimationPackList,poke_3d::model::BaseModel::SetAnimationPackList,static.crs,0,8,978,SEMANTIC,1,analysis/reagent/candidates/0x00417920/attempt-1.cpp,PASS,NOT_TESTED_UNINTEGRATED,analysis/reagent/candidates/0x00417920/attempt-1.cpp,2026-08-30T21:48:48+00:00,2026-08-30T21:48:57+00:00,8.961951971054077,Staged only: Phase 4A policy requires compile and ASM_MATCH before promotion,The reversed function matches the Ghidra logic exactly: it writes the input value to `this + 0x24` and returns.,,2026-08-31T05:46:52+00:00
0x00454BE0,OnLayoutPaneEvent,NetAppLib::JoinFestaUI::JoinFestaPlayerListSelectLowerViewBase::OnLayoutPaneEvent,static.crs,0,8,979,SKIPPED_UNSAFE,0,,,,,,,0.0,NONTERMINAL_SHORT_BODY,,,2026-08-31T05:46:52+00:00
0x00458FC0,OnKeyAction,NetAppLib::UI::NetAppCursorView::OnKeyAction,static.crs,0,8,980,SKIPPED_UNSAFE,0,,,,,,,0.0,NONTERMINAL_SHORT_BODY,,,2026-08-31T05:46:52+00:00
0x00464D8C,SetP2PTradeResponseListener,NetAppLib::P2PTrade::P2PTradeRequestClient::SetP2PTradeResponseListener,static.crs,0,8,981,SEMANTIC,1,analysis/reagent/candidates/0x00464D8C/attempt-1.cpp,PASS,NOT_TESTED_UNINTEGRATED,analysis/reagent/candidates/0x00464D8C/attempt-1.cpp,2026-08-30T21:48:57+00:00,2026-08-30T21:49:08+00:00,10.42947506904602,Staged only: Phase 4A policy requires compile and ASM_MATCH before promotion,The assignment to `this + 8` matches the Ghidra logic exactly.,,2026-08-31T05:46:52+00:00
0x004715DC,GetPlayAttractionData,NetAppLib::JoinFesta::JoinFestaAttractionManager::GetPlayAttractionData,static.crs,0,8,982,SKIPPED_UNSAFE,0,,,,,,,0.0,NONTERMINAL_SHORT_BODY,,,2026-08-31T05:46:52+00:00
0x004734B8,SetScriptTalkFriendKey,NetAppLib::JoinFesta::JoinFestaPersonalDataManager::SetScriptTalkFriendKey,static.crs,0,8,983,REJECTED,1,analysis/reagent/candidates/0x004734B8/attempt-1.cpp,FAIL,PASS,analysis/reagent/candidates/0x004734B8/attempt-1.cpp,2026-08-30T21:49:08+00:00,2026-08-30T21:49:33+00:00,25.276782512664795,Checker or objective verifier rejected the generated candidate,"Logic matches, but the reversed signature and field mapping are not faithful to the Ghidra type information.",,2026-08-31T05:46:52+00:00
0x00310A58,SetMessageCallback,app::util::G2DUtil::SetMessageCallback,static.crs,0,12,984,SEMANTIC,1,analysis/reagent/candidates/0x00310A58/attempt-1.cpp,PASS,NOT_TESTED_UNINTEGRATED,analysis/reagent/candidates/0x00310A58/attempt-1.cpp,2026-08-30T21:49:33+00:00,2026-08-30T21:49:42+00:00,9.392839193344116,Staged only: Phase 4A policy requires compile and ASM_MATCH before promotion,"The reversed function matches the Ghidra logic exactly, including the nested pointer write and offset usage.",,2026-08-31T05:46:52+00:00
0x00350C8C,SetAnimeSpeed,app::util::G2DUtil::SetAnimeSpeed,static.crs,0,12,985,REJECTED,1,analysis/reagent/candidates/0x00350C8C/attempt-1.cpp,FAIL,PASS,analysis/reagent/candidates/0x00350C8C/attempt-1.cpp,2026-08-30T21:49:42+00:00,2026-08-30T21:50:07+00:00,24.45448350906372,Checker or objective verifier rejected the generated candidate,"Logic matches, but the reconstructed signature and pointer arithmetic are not faithful to the byte-offset decompilation.",,2026-08-31T05:46:52+00:00
0x003577C8,GetInstance,gfl2::base::SingletonAccessor<gfl2::Fade::FadeManager>::GetInstance,static.crs,0,12,986,SEMANTIC,1,analysis/reagent/candidates/0x003577C8/attempt-1.cpp,PASS,NOT_TESTED_UNINTEGRATED,analysis/reagent/candidates/0x003577C8/attempt-1.cpp,2026-08-30T21:50:13+00:00,2026-08-30T21:50:27+00:00,13.568551778793335,Staged only: Phase 4A policy requires compile and ASM_MATCH before promotion,The reversed function matches the Ghidra logic exactly.,,2026-08-31T05:46:52+00:00
0x0035F1A8,Event,gfl2::thread::Event::Event,static.crs,0,12,987,SEMANTIC,1,analysis/reagent/candidates/0x0035F1A8/attempt-1.cpp,PASS,NOT_TESTED_UNINTEGRATED,analysis/reagent/candidates/0x0035F1A8/attempt-1.cpp,2026-08-30T21:50:27+00:00,2026-08-30T21:50:41+00:00,14.629048109054565,Staged only: Phase 4A policy requires compile and ASM_MATCH before promotion,The reversed constructor matches the Ghidra logic exactly: it stores the input at offset 0 and zeroes the 4-byte field at offset 4.,,2026-08-31T05:46:52+00:00
0x003BECBC,SetDefaultMessageSpeed,print::MessageWindow::SetDefaultMessageSpeed,static.crs,0,12,988,SEMANTIC,1,analysis/reagent/candidates/0x003BECBC/attempt-1.cpp,PASS,NOT_TESTED_UNINTEGRATED,analysis/reagent/candidates/0x003BECBC/attempt-1.cpp,2026-08-30T21:50:41+00:00,2026-08-30T21:50:50+00:00,8.344573497772217,Staged only: Phase 4A policy requires compile and ASM_MATCH before promotion,The reversed function matches the Ghidra decompilation exactly.,,2026-08-31T05:46:52+00:00
0x003D0C84,SetPokemonValidationListener,NetLib::Validation::PokemonValidation::SetPokemonValidationListener,static.crs,0,12,989,REJECTED,1,analysis/reagent/candidates/0x003D0C84/attempt-1.cpp,FAIL,PASS,analysis/reagent/candidates/0x003D0C84/attempt-1.cpp,2026-08-30T21:50:50+00:00,2026-08-30T21:51:03+00:00,13.168418884277344,Checker or objective verifier rejected the generated candidate,"The store is correct, but the reversed code uses incorrect `this` pointer arithmetic and does not match the byte-offset access in the binary.",,2026-08-31T05:46:52+00:00
0x00401CD8,RegistMigrationListener,gflnet2::p2p::NetGameBase::RegistMigrationListener,static.crs,0,12,990,SEMANTIC,1,analysis/reagent/candidates/0x00401CD8/attempt-1.cpp,PASS,NOT_TESTED_UNINTEGRATED,analysis/reagent/candidates/0x00401CD8/attempt-1.cpp,2026-08-30T21:51:03+00:00,2026-08-30T21:51:14+00:00,10.630425930023193,Staged only: Phase 4A policy requires compile and ASM_MATCH before promotion,"The reversed code matches the Ghidra logic exactly, including the single store to DAT_00401ce4 + 0xc.",,2026-08-31T05:46:52+00:00
0x004178CC,SetInterestPosition,poke_3d::model::BaseModel::SetInterestPosition,static.crs,0,12,991,SEMANTIC,1,analysis/reagent/candidates/0x004178CC/attempt-1.cpp,PASS,NOT_TESTED_UNINTEGRATED,analysis/reagent/candidates/0x004178CC/attempt-1.cpp,2026-08-30T21:51:14+00:00,2026-08-30T21:51:23+00:00,9.446137189865112,Staged only: Phase 4A policy requires compile and ASM_MATCH before promotion,"The reversed function matches the Ghidra logic exactly, including the pointer chain and store offset.",,2026-08-31T05:46:52+00:00
0x00417EFC,SetInterestTagAdjustAngle,poke_3d::model::BaseModel::SetInterestTagAdjustAngle,static.crs,0,12,992,REJECTED,1,analysis/reagent/candidates/0x00417EFC/attempt-1.cpp,FAIL,PASS,analysis/reagent/candidates/0x00417EFC/attempt-1.cpp,2026-08-30T21:51:23+00:00,2026-08-30T21:51:35+00:00,11.926648616790771,Checker or objective verifier rejected the generated candidate,"The store target is incorrect: the Ghidra code dereferences the pointer at `this+0xcc` before adding `0x18`, but the reversed code treats it as a flat offset.",,2026-08-31T05:46:52+00:00
0x00417FFC,SetInterestAdjustAngleEnable,poke_3d::model::BaseModel::SetInterestAdjustAngleEnable,static.crs,0,12,993,REJECTED,1,analysis/reagent/candidates/0x00417FFC/attempt-1.cpp,FAIL,PASS,analysis/reagent/candidates/0x00417FFC/attempt-1.cpp,2026-08-30T21:51:35+00:00,2026-08-30T21:51:47+00:00,11.53019404411316,Checker or objective verifier rejected the generated candidate,The reversed code misses the required pointer indirection at offset 0xCC.,,2026-08-31T05:46:52+00:00
0x0041B744,SetEdgeMapTexture,poke_3d::renderer::OutLinePostRenderPath::SetEdgeMapTexture,static.crs,0,12,994,SEMANTIC,1,analysis/reagent/candidates/0x0041B744/attempt-1.cpp,PASS,NOT_TESTED_UNINTEGRATED,analysis/reagent/candidates/0x0041B744/attempt-1.cpp,2026-08-30T21:51:47+00:00,2026-08-30T21:51:59+00:00,11.82561469078064,Staged only: Phase 4A policy requires compile and ASM_MATCH before promotion,"The reversed function matches the Ghidra logic exactly: same pointer arithmetic, same store width, and no missing control flow.",,2026-08-31T05:46:52+00:00
0x001754BC,GetSizeOf,nn::fnd::ExpHeapBase::GetSizeOf,static.crs,0,16,995,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x0017C98C,SetFlag,nn::nex::CallContext::SetFlag,static.crs,0,16,996,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x0034A620,GetDisplayHeight_,gfl2::gfx::ctr::CTRGL::GetDisplayHeight_,static.crs,0,16,997,SKIPPED_UNSAFE,0,,,,,,,0.0,NON_GAME_FAMILY,,,2026-08-31T05:46:52+00:00
0x0035E0D8,Calc,gfl2::Effect::System::Calc,static.crs,0,16,998,SEMANTIC,1,analysis/reagent/candidates/0x0035E0D8/attempt-1.cpp,PASS,NOT_TESTED_UNINTEGRATED,analysis/reagent/candidates/0x0035E0D8/attempt-1.cpp,2026-08-30T21:51:59+00:00,2026-08-30T21:52:08+00:00,9.280031681060791,Staged only: Phase 4A policy requires compile and ASM_MATCH before promotion,"Reversed code matches the Ghidra logic exactly, including both conditional checks and the address calculation.",,2026-08-31T05:46:52+00:00
0x0036D15C,ITEM_GetBeadsTable,item::ITEM_GetBeadsTable,static.crs,0,16,999,SEMANTIC,1,analysis/reagent/candidates/0x0036D15C/attempt-1.cpp,PASS,NOT_TESTED_UNINTEGRATED,analysis/reagent/candidates/0x0036D15C/attempt-1.cpp,2026-08-30T21:52:08+00:00,2026-08-30T21:52:21+00:00,13.119776248931885,Staged only: Phase 4A policy requires compile and ASM_MATCH before promotion,The reversed function matches the Ghidra decompilation exactly.,,2026-08-31T05:46:52+00:00
0x0036D170,ITEM_GetPieceTable,item::ITEM_GetPieceTable,static.crs,0,16,1000,SEMANTIC,1,analysis/reagent/candidates/0x0036D170/attempt-1.cpp,PASS,NOT_TESTED_UNINTEGRATED,analysis/reagent/candidates/0x0036D170/attempt-1.cpp,2026-08-30T21:52:21+00:00,2026-08-30T21:52:30+00:00,8.557246208190918,Staged only: Phase 4A policy requires compile and ASM_MATCH before promotion,Reversed code matches the Ghidra decompilation exactly.,,2026-08-31T05:46:52+00:00
0x0040D10C,SetRotationQuat,poke_3d::model::BaseCamera::SetRotationQuat,static.crs,0,16,1001,SEMANTIC,1,analysis/reagent/candidates/0x0040D10C/attempt-1.cpp,PASS,NOT_TESTED_UNINTEGRATED,analysis/reagent/candidates/0x0040D10C/attempt-1.cpp,2026-08-30T21:52:30+00:00,2026-08-30T21:52:48+00:00,18.169997692108154,Staged only: Phase 4A policy requires compile and ASM_MATCH before promotion,The reversed code matches the decompiled logic: it copies four 4-byte values into this->rotationQuat at offsets 0x94-0xA0.,,2026-08-31T05:46:52+00:00
